,LC_Type1,LC_Type2,LC_Type3,LC_Type4,LC_Type5,avgLongitude,avgLatitude,Elevation,Slope,Aspect,NDVI,EVI,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b07,Clear_day_cov,Clear_night_cov,Albedo_BSA_nir,Albedo_BSA_shortwave,Albedo_WSA_nir,Albedo_WSA_shortwave,prcp,srad,dayl,tmax,tmin,LST_Day_1km,LST_Night_1km,Y,M,D,W,H,S,v_component_of_wind_10m,u_component_of_wind_10m,surface_pressure,runoff_sum,total_evaporation_sum,snowfall_sum,snowmelt_sum,snow_depth,snow_density,snow_cover,dewpoint_temperature_2m,temperature_2m,isFire
1585,9,9.0,4,1,1,-158.67492,62.49545,164,0.147301511,269.7995747,7223,4202,446,2767,218,792,3897,2000,186,117,188,118,0.0,367.480010986328,67428.8828125,20.3999996185303,6.23000001907349,14785,13846,2017,5,31,0,0,0,-0.463089505831401,-0.276395797729492,99568.0875651042,0.0002659261226654,-0.002795273438096,0.0,1.564621925354e-07,-7.345364722995101e-24,158.459945678711,0.0,279.693631490072,284.005819956462,1
2511,1,1.0,7,1,1,-141.4179,66.34125,521,0.239600270870748,293.914729725637,7793,3441,243,1960,126,418,1044,3909,183,111,184,111,0.0,299.309997558594,58155.0390625,27.3999996185303,9.34000015258789,14862,14268,2004,8,17,0,0,1,0.284128189086914,-0.626907348632812,97033.333984375,0.0002075880765914,-0.0019841138273477,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,286.697010040283,291.678604125977,0
1183,7,7.0,2,4,5,-146.2032,63.8864,609,0.545914735,285.2958856,5296,1634,365,1187,107,1037,2749,1965,180,123,187,128,0.0,324.220001220703,60162.76171875,18.1700000762939,4.28000020980835,14539,13749,2014,5,4,1,0,0,1.0028266509374,0.647338231404622,94185.4285481771,0.0037798136472702,-0.0004009213298559,0.0,0.0112662576138973,0.0701497395833333,409.661443074544,60.1099446614583,275.325921376546,282.375485738118,1
2870,1,1.0,4,1,1,-150.56346,67.147235,570,0.0715041829806322,209.314129254356,8443,5324,254,3009,213,667,338,4923,218,130,221,132,0.0,282.679992675781,86400.0,18.2999992370605,6.23000001907349,14458,13736,2009,6,30,0,0,1,0.927298863728841,0.496225992838542,98391.6609700521,0.0015609413385391,-0.0023170057684183,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,279.408608754476,286.210824966431,0
1368,8,8.0,4,1,1,-157.494284210526,64.3232789473684,405,0.058661544,271.258291,7825,3604,259,2123,100,493,1994,1964,172,107,184,114,0.0,347.850006103516,74002.921875,26.3299999237061,10.6599998474121,15046,14253,2015,6,18,0,0,0,-1.7505931854248,0.171204884847005,97835.4243164062,0.0008747577667236,-0.0048167947679758,0.0,0.0,-7.345364722995101e-24,100.034815470378,0.0,281.091442743937,290.887989679972,1
1549,10,10.0,1,6,6,-143.181592546584,61.2725049689441,444,0.379999363,267.2797941,6119,2783,428,1778,296,1038,1985,1961,164,104,175,110,0.0,382.829986572266,66358.3125,25.5799999237061,7.65000009536743,15012,14308,2016,7,9,1,0,1,-0.317891438802083,-0.446820576985677,92580.6948242188,0.0025308728218078,-0.0035176742821931,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,282.076269785563,289.324717839559,1
3865,8,8.0,4,1,1,-155.856216666667,67.0127722222222,175,0.352934914659226,251.794347774189,8312,4305,226,2453,117,642,3020,1976,185,111,203,120,0.0,294.079986572266,79578.078125,29.8500003814697,15.7799997329712,15203,14847,2019,7,9,0,0,1,-0.200701395670573,0.0196539560953776,96372.7099609375,0.0016701519489288,-0.0044521540403366,0.0,0.0,-7.345364722995101e-24,100.013656616211,0.0,287.534477233887,295.769353866577,0
3509,8,8.0,4,1,1,-153.207086363636,65.8255772727273,354,0.0991938036802947,257.703034493333,5674,1539,282,1022,93,840,2000,1991,74,51,80,56,4.84999990463257,134.789993286133,71797.046875,16.3199996948242,9.65999984741211,14897,14173,2015,7,17,0,0,1,1.54396271705627,-1.05133628845215,95433.8157552083,0.0002688467502593,-0.0028134491294622,0.0,0.0,-7.345364722995101e-24,100.041976928711,0.0,279.410019556681,288.142738342285,0
3755,17,0.0,0,1,1,-150.35055,64.9069454545455,82,0.250635494954608,22.3115280342819,298,114,1008,1070,484,94,1787,2000,108,87,121,94,0.0,319.480010986328,67709.4609375,29.2600002288818,13.75,14849,14520,2018,7,23,0,0,1,1.22226770718892,-0.42803955078125,99604.8758138021,0.0002841651439666,-0.0038291234523057,0.0,0.0,-7.345364722995101e-24,100.002914428711,0.0,284.778109232585,296.348533630371,0
1801,8,8.0,4,1,1,-141.5234,66.747075,600,0.239600271,293.9147297,8152,3195,176,1729,69,513,2000,2000,145,100,145,104,2.3199999332428,204.550003051758,77148.6171875,17.6800003051758,8.17000007629395,14590,14230,2019,7,11,0,0,1,-1.41648320357005,-2.69002044200897,94491.251953125,0.0003579556941986,-0.0026470981538295,0.0,0.0,-7.345364722995101e-24,100.041976928711,0.0,280.890599568685,290.103420257568,1
2845,8,8.0,4,1,1,-141.5248,63.4276,681,0.0914974685866686,198.39279640079,6447,3020,422,1954,241,859,2051,1949,156,101,160,104,0.0,381.769989013672,67376.4609375,22.7800006866455,2.5,15013,14039,2009,5,26,0,0,0,-0.432343125343323,-0.524186452229818,91088.3515625,0.0001467913389205,-0.002126257866621,0.0,2.60770320892334e-08,-7.345364722995101e-24,141.597966512044,0.0,276.18381690979,286.725401560466,0
3548,9,9.0,4,1,1,-152.6359,63.8539,246,0.27406219882132,331.291422922512,7197,3460,350,2148,168,672,2000,2000,184,115,188,117,0.0,316.769989013672,63339.08984375,22.8999996185303,9.02000045776367,14794,14162,2015,7,31,0,0,1,0.868379592895508,1.25695546468099,98690.8404947917,0.0002878010272979,-0.0021569188684225,0.0,0.0,-7.345364722995101e-24,100.033838907878,0.0,284.823505401611,289.150808970133,0
286,7,7.0,2,1,5,-144.321843478261,65.9651652173913,174,0.30527467,71.14165227,6533,3028,407,1941,229,907,2000,3996,189,116,201,124,0.0,315.010009765625,77567.53125,26.6000003814697,10.460000038147,15006,14239,2004,6,8,0,0,0,-1.34510234991709,-1.92566390832265,98754.7688802083,2.71648168563843e-05,-0.0027498975396156,0.0,0.0,-7.27919033709973e-24,100.041976928711,0.0,278.567763010661,292.119705835978,1
1327,8,8.0,4,1,1,-142.013991666667,63.5819625,664,0.132808917,338.3122668,6412,3008,438,2004,216,724,357,169,153,98,158,101,0.0,332.399993896484,72135.8671875,23.6399993896484,7.92000007629395,14787,14178,2015,6,16,0,0,0,-0.985539595286051,0.623056411743164,93459.3719075521,0.0002044886350631,-0.0025556702166795,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,279.714590708415,291.425244013468,1
1645,7,7.0,2,1,5,-151.6266,65.926,547,0.251348661,86.94465935,5961,1384,187,739,252,926,819,3344,222,167,246,182,1.24000000953674,391.850006103516,75924.3671875,19.5799999237061,6.82000017166138,14700,13926,2018,6,5,0,0,0,-1.63520177205404,-1.56589762369792,94682.7294921875,0.0005335211753845,-0.0030637588351965,0.0,0.0,-7.345364722995101e-24,100.075505574544,0.0,281.067628224691,285.62650680542,1
3604,10,10.0,1,6,6,-152.998004494382,67.3525426966292,981,0.252395583944448,125.292359795209,7056,4895,552,3199,399,1566,711,2000,256,160,256,161,0.0,218.399993896484,82827.8828125,14.1000003814697,8.18000030517578,14699,14195,2016,7,7,0,0,1,1.13420550028483,0.63951047261556,90675.3323567708,0.0037526190280914,-0.002906977199018,0.0,0.0,-7.345364722995101e-24,100.030258178711,0.0,281.851815541585,284.877913792928,0
2647,9,9.0,4,4,4,-142.16796,67.44815,453,0.120182731804093,156.563950847256,6055,3011,523,2129,258,1059,351,2018,190,123,188,121,0.0,188.580001831055,57644.73828125,13.8999996185303,4.92999982833862,14311,14127,2005,8,21,1,0,1,1.56054695447286,1.70585378011068,93922.4747721354,1.14142894744873e-05,-0.0006252024322748,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,276.545761744181,285.450853983561,0
3862,9,9.0,4,1,1,-158.2242,62.456,56,0.147301511049336,269.799574705886,8554,5952,290,3723,296,729,1986,4000,243,146,258,153,0.0,366.709991455078,68636.40625,31.3799991607666,16.2600002288818,15152,14515,2019,7,7,1,0,1,-1.96464252471924,-0.293424606323242,100357.874023438,0.0011422783136367,-0.0035205315798521,0.0,0.0,-7.345364722995101e-24,100.041976928711,0.0,285.91260210673,296.798338572184,0
3213,9,9.0,4,1,1,-143.714366666667,64.0385333333333,1133,0.109866239307915,292.181672029778,7902,3494,234,1997,105,461,2000,1992,164,102,164,103,0.0,332.320007324219,63903.98046875,21.4300003051758,10.0100002288818,14867,14309,2013,7,30,0,0,1,-0.30212148030599,1.72428385416667,91126.5725911458,0.0002106875181198,-0.0025140000507235,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,284.302967707316,289.108114242554,0
2230,9,9.0,4,1,1,-158.6658,63.8692,92,0.0242309900916837,220.044849488626,7277,2763,255,1618,109,469,4000,2000,144,93,148,95,3.33999991416931,78.0400009155273,57199.78125,13.25,9.26000022888184,14632,13776,2002,8,16,0,0,1,1.0659065246582,3.39795939127604,101375.38655599,0.0005993992090225,-0.0014616567641496,0.0,3.7252902984619103e-09,-7.27919033709973e-24,100.083969116211,0.0,280.822597503662,285.084028244019,0
636,9,9.0,4,1,1,-144.4273,64.8109,706,0.402695282,341.8156997,4337,2666,1070,2709,502,1081,3633,3589,138,90,148,94,0.0,341.730010986328,69677.7890625,23.1200008392334,7.48000001907349,14402,14353,2007,5,26,1,0,0,-0.541529337565104,-0.911940892537435,90602.6108398438,0.0001187920570373,-0.0014395369216799,0.0,8.19563865661621e-08,-7.345364722995101e-24,157.299789428711,0.0,276.575025558472,287.633094787598,1
9,8,8.0,4,1,1,-148.827710909091,65.3158063636364,237,0.086400232,253.0087634,5622,2135,413,1474,204,782,4000,487,130,84,135,87,0.0,331.660003662109,66495.5625,17.0499992370605,3.38000011444092,14260,13850,2002,5,16,0,0,0,-0.743875503540039,-0.542577823003133,98145.7023111979,3.36766242980957e-05,-0.0014217030256986,0.0,0.0003018714487552,0.0017903645833333,218.325831095378,1.80403645833333,274.595354715983,282.453656514486,1
3156,7,7.0,2,4,5,-151.770822222222,67.3729777777778,757,0.143139040058169,167.780857397087,6418,3471,514,2356,290,1094,1987,2000,195,124,204,129,0.0,323.390014648438,86400.0,19.3400001525879,9.0600004196167,14495,14120,2013,6,14,0,0,0,1.09379331270854,0.163086573282878,94229.9710286458,0.0001430958509445,-0.0038834977895021,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,278.016834259033,289.994609196981,0
1385,10,10.0,1,6,6,-161.178466666667,60.8051333333333,20,0.127083488,280.2767016,5934,3803,804,3151,340,1338,2060,1951,256,163,277,176,0.0,387.910003662109,67639.15625,24.3999996185303,10.1199998855591,15087,14259,2015,6,23,0,0,1,2.03148667017619,2.28793716430664,101475.613932292,0.0005112290382385,-0.0030015259981155,0.0,3.7252902984619103e-09,-7.345364722995101e-24,100.040674845378,0.0,283.71889368693,289.280570983887,1
1791,9,9.0,4,4,4,-158.2242,62.317,126,0.147301511,269.7995747,6702,2117,246,1246,122,854,2000,2000,238,139,265,155,0.0,366.570007324219,68372.5234375,31.0499992370605,16.4099998474121,15323,14598,2019,7,7,1,0,1,-2.02380593617757,-0.275561650594076,100373.707356771,0.0011107474565506,-0.0038257129490375,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,286.186609268188,296.954669952393,1
2620,9,9.0,4,1,1,-157.746644094488,63.4117338582677,88,0.0900020516147018,323.82729386504,7403,3941,359,2406,210,588,1995,922,169,104,175,107,0.0,336.459991455078,64950.80078125,24.5799999237061,10.5600004196167,15106,13958,2005,7,25,0,0,1,-0.707799911499023,-1.12178039550781,99849.3028971354,0.0006706863641738,-0.002131619490683,0.0,3.7252902984619103e-09,-7.345364722995101e-24,100.033838907878,0.0,283.194417953491,292.33060836792,0
3704,1,1.0,7,1,1,-145.6682,64.2221,380,0.400005571597723,334.382444370244,6537,2155,277,1323,114,486,2000,3736,121,83,124,86,0.0,355.160003662109,60412.96875,11.9499998092651,-1.07000005245209,14262,13611,2018,5,4,0,0,0,1.90168698628743,-1.89989852905273,95878.8557942708,0.0005085319280624,-0.0009330539032816,9.79751348495483e-07,0.0042903535068035,0.0885009765625,321.586247762044,80.1424967447917,268.713605880737,277.1858253479,0
983,8,8.0,4,1,1,-143.522133333333,66.3672333333333,263,0.050132769,297.2180506,4819,1276,323,924,146,756,1967,2000,147,101,138,95,0.0,220.639999389648,47413.03125,18.1800003051758,0.529999971389771,14531,13738,2010,9,11,1,0,1,-0.434461712837219,-1.35714713732402,99377.8779296875,2.32458114624023e-06,-0.0006080754101276,0.0,0.0,-7.345364722995101e-24,100.003565470378,0.0,276.792503356934,283.816042582194,1
4130,8,8.0,4,1,1,-155.153211111111,66.7764666666667,167,0.354126818912315,186.389932504403,7137,3261,323,1934,203,551,383,2000,162,103,170,107,0.0,277.369995117188,81427.953125,26.0499992370605,12.2700004577637,14375,14558,2022,7,4,0,1,1,-0.241264820098877,0.585618336995443,97881.8575846354,0.001203641295433,-0.0033649448305368,0.0,3.7252902984619103e-09,-7.345364722995101e-24,100.035140991211,0.0,285.715362548828,294.727685292562,0
2227,9,9.0,4,1,1,-158.663633333333,63.8659666666667,108,0.0242309900916837,220.044849488626,5353,1725,355,1173,193,833,3995,2000,98,66,100,67,3.26999998092651,73.879997253418,57199.78125,13.6000003814697,9.73999977111816,14642,13767,2002,8,16,0,0,1,1.0659065246582,3.39795939127604,101375.38655599,0.0005993992090225,-0.0014616567641496,0.0,3.7252902984619103e-09,-7.27919033709973e-24,100.083969116211,0.0,280.822597503662,285.084028244019,0
1877,8,8.0,4,1,1,-157.106376923077,61.0843307692308,189,0.025707796,241.8994159,2845,660,386,693,186,937,1988,2000,127,80,134,84,0.0,240.869995117188,66765.7265625,13.6300001144409,6.40000009536743,14699,14243,2020,6,5,0,0,0,-0.696759223937988,1.64792442321777,99959.8525390625,0.0022161900997161,-0.0023824591189622,0.0,0.0,-7.345364722995101e-24,100.014958699544,0.0,279.138413111369,285.53294245402,1
363,9,9.0,4,1,1,-149.75297854994,66.3907279783394,252,0.284606185,118.2575442,6928,3220,365,2012,189,742,730,2000,147,93,152,96,4.3600001335144,197.789993286133,67475.2421875,22.8099994659424,10.4899997711182,14385,14344,2004,7,28,0,0,1,0.259498834609985,-0.238759994506836,95095.8663736979,0.0003660917282104,-0.0021752342581749,0.0,0.0,-7.345364722995101e-24,100.037094116211,0.0,283.36410967509,289.893781661987,1
1357,7,7.0,2,4,5,-160.798925,60.915175,17,0.289068913,277.3222334,5744,3091,657,2431,270,962,2000,2000,236,150,268,169,0.0,432.739990234375,67714.0703125,27.5799999237061,9.13000011444092,15159,14239,2015,6,17,0,0,0,-4.43505771954854,-0.300420761108398,101462.782877604,0.0003416836261749,-0.0040523614734411,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,280.250625610352,290.869056065877,1
3232,8,8.0,4,1,1,-146.29977,64.04926,462,0.44700814508816,299.675078981061,5329,2406,577,1894,223,735,2000,2302,146,105,150,107,0.0,285.769989013672,60262.03125,19.0499992370605,5.01000022888184,14573,13815,2014,5,4,1,0,0,0.702940583229065,0.745808283487956,94177.2202148438,0.0007327944040298,-0.0008541662245988,0.0,0.0056434422731399,0.0250651041666667,370.543604532878,25.2132161458333,275.84333674113,283.111406962077,0
1243,1,1.0,7,1,1,-144.58145,63.96425,375,0.985520459,86.61325342,6956,3115,353,1967,151,406,2443,111,157,98,167,104,0.0,349.049987792969,72673.3671875,18.5300006866455,0.779999971389771,14581,13948,2015,6,13,1,0,0,-0.370159029960632,1.13705571492513,96824.1341145833,0.0003297328948974,-0.0027102343738079,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,274.394100824992,282.78098487854,1
1016,9,9.0,4,1,1,-150.9779,66.6353,244,0.280982897,228.7570054,7153,4103,449,2706,220,801,1776,2000,214,130,226,138,8.44999980926514,161.029998779297,82395.9921875,16.6200008392334,8.02999973297119,14573,13967,2011,7,1,0,0,1,1.68638185660044,1.71507771809896,96223.9796549479,0.0002629160881042,-0.0034631043672561,0.0,3.7252902984619103e-09,-7.345364722995101e-24,100.058578491211,0.0,281.143970489502,284.767182032267,1
2032,8,8.0,4,1,1,-153.645042857143,64.6418596638656,174,0.086469813,212.2018539,7451,4223,392,2684,196,1006,1981,1977,209,126,226,135,0.0,338.850006103516,74420.09375,25.2099990844727,9.01000022888184,15073,14376,2022,6,29,0,0,1,-0.802452921867371,0.51443608601888,99384.49609375,0.0009309500455856,-0.0020553804934024,0.0,0.0,-7.345364722995101e-24,100.009750366211,0.0,280.885252634684,291.833480834961,1
2043,7,7.0,2,1,5,-154.815782051282,65.1809846153846,236,0.145323734,240.7051535,7339,4619,442,2881,311,957,2000,1999,244,153,251,159,0.0,317.940002441406,75293.1796875,25.8099994659424,11.710000038147,15093,14355,2022,7,2,1,0,1,0.112837592760722,0.353173573811849,98123.2713216146,0.0007750689983367,-0.0033555757254362,0.0,3.7252902984619103e-09,-7.345364722995101e-24,100.040674845378,0.0,284.02589225769,294.488512674967,1
3121,8,8.0,4,1,1,-147.4406,64.7614,150,0.267640389372568,346.948072985469,6406,2361,315,1438,192,505,1999,1066,145,98,135,92,0.0,214.320007324219,47108.890625,10.3299999237061,-2.73000001907349,14084,13680,2012,9,10,0,0,1,-1.76496569315592,-0.88763427734375,99567.5776367188,1.98185443878174e-06,-0.0007893443107604,3.94880771636963e-07,3.7252902984619103e-09,-7.345364722995101e-24,102.595687866211,8.13802083333333e-05,270.728483835856,278.580057779948,0
1584,7,7.0,2,4,5,-160.86515,60.41535,249,0.289068913,277.3222334,6685,4363,665,3348,262,1150,2000,1322,255,158,273,170,0.0,391.480010986328,64833.21875,18.7999992370605,6.15999984741211,14732,13929,2017,5,31,0,0,0,-0.103185534477234,-0.736275355021159,99134.0875651042,0.000243604183197,-0.0028848815709352,0.0,2.60025262832642e-06,-7.345364722995101e-24,188.304672241211,0.0103352864583333,274.254503885905,283.731894175212,1
2363,9,9.0,4,4,4,-145.172381307902,67.4787158038147,630,0.284411388404379,176.607394095592,6437,3050,449,2072,195,820,1939,2000,172,107,177,110,0.0,320.0,86400.0,19.2600002288818,4.8899998664856,14703,13992,2004,6,11,0,1,0,-1.33334163824717,-2.50897852579753,94974.2919921875,7.47740268707275e-05,-0.0023725982755422,0.0,0.0,-7.27919033709973e-24,99.9999847412109,0.0,273.733037312826,284.322861353556,0
1827,8,8.0,4,1,1,-150.3995,60.5776,126,0.655684095,271.1932281,3835,760,266,597,175,558,1978,76,116,76,124,80,7.73999977111816,304.910003662109,65604.8671875,19.3799991607666,4.96999979019165,14608,13448,2019,6,3,0,0,0,-0.493523796399434,0.254779179890951,99680.8697916667,0.0016392767429351,-0.0028044823557138,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,278.399284998576,284.466875076294,1
3609,9,9.0,4,1,1,-158.3275,65.391025,360,0.149722631970273,76.1615698188702,7940,3957,262,2282,146,634,2000,2558,201,120,211,126,4.8600001335144,174.759994506836,73906.1875,16.2999992370605,9.0600004196167,14721,14038,2016,7,8,0,0,1,0.361076354980469,0.782250086466471,97576.541015625,0.0005289316177368,-0.0033626649528741,0.0,0.0,-7.345364722995101e-24,100.041976928711,0.0,282.413992563883,286.426206588745,0
2300,9,9.0,4,1,1,-147.5577,67.0643,539,0.416735768166462,172.854397868337,6835,3307,391,2080,221,724,1939,2000,176,109,184,114,0.0,320.730010986328,80593.34375,22.8500003814697,7.07999992370605,14943,14251,2003,7,8,0,0,1,-0.694191098213196,1.15120506286621,96230.2766927083,0.0001845061779022,-0.0029460601508617,0.0,0.0,-7.27919033709973e-24,100.008448282878,0.0,278.794785181681,288.293261210124,0
2558,9,9.0,4,1,1,-151.692834511435,66.3859033264033,192,0.311635436192221,253.724483648813,7044,3664,412,2376,193,793,2000,2000,184,116,193,122,5.03999996185303,227.970001220703,80155.421875,28.25,12.1099996566772,14713,14420,2005,6,11,1,0,0,-0.87947146097819,0.282222390174866,96933.6598307292,0.0006879568099975,-0.0027673356235027,0.0,3.7252902984619103e-09,-7.345364722995101e-24,100.040349324544,0.0,285.319651285807,292.021593093872,0
2966,8,8.0,4,1,1,-141.4766,66.4502,289,0.239600270870748,293.914729725637,6891,3303,390,2119,183,430,2940,2000,149,94,158,100,2.0699999332428,216.259994506836,82102.3203125,23.3099994659424,7.17000007629395,14672,14251,2010,6,15,0,0,0,1.08198483784993,-0.314023971557617,96295.6715494792,3.9517879486084e-05,-0.0025087371468544,0.0,0.0,-7.345364722995101e-24,100.043604532878,0.0,280.49200630188,289.072916030884,0
2529,8,8.0,4,1,1,-141.389480584192,66.1996780068728,454,0.239600270870748,293.914729725637,6569,2696,353,1705,172,772,3977,2000,133,84,142,90,0.0,318.089996337891,77316.2734375,18.9599990844727,4.48999977111816,14440,13968,2005,6,6,0,0,0,0.102881034215291,-1.66073671976725,96404.2151692708,7.4923038482666e-05,-0.0028974637389183,0.0,0.0,-7.345364722995101e-24,100.009099324544,0.0,279.53634707133,284.701382954915,0
1608,8,8.0,4,1,1,-142.481054285714,66.8857057142857,396,0.095117957,302.616314,5993,1515,236,942,95,1271,1969,1990,144,91,148,94,0.0,261.519989013672,86400.0,23.9300003051758,12.0,14865,14302,2017,6,23,0,0,1,1.14986153443654,2.16305224100749,98358.0065104167,7.44611024856567e-05,-0.0036674961447715,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,277.922386805216,293.670596440633,1
1520,9,9.0,4,1,1,-155.7003,65.8705,62,0.209083871,286.9059498,6479,1939,254,1189,88,885,2000,1996,205,129,219,139,5.65999984741211,95.6699981689453,79367.6328125,15.4499998092651,10.5100002288818,14903,14300,2016,6,19,1,0,0,1.58405903975169,-0.697711308797201,99759.9659830729,0.0005857944488525,-0.0022137016057968,0.0,0.0,-7.345364722995101e-24,100.015284220378,0.0,284.052903493245,286.681314468384,1
1035,7,7.0,2,4,5,-155.0853,69.2,187,0.145949118,353.6332336,5472,2918,699,2389,281,1199,1992,2000,228,152,235,156,0.0,217.210006713867,86400.0,9.02999973297119,2.29999995231628,14604,13802,2012,6,12,0,0,0,-2.67243850231171,-4.97316106160482,98963.3819986979,0.0001235008239746,-0.0021651778370142,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,273.987845738729,278.696571985881,1
