LC_Type1,LC_Type2,LC_Type3,LC_Type4,LC_Type5,avgLongitude,avgLatitude,Elevation,Slope,Aspect,NDVI,EVI,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b07,Clear_day_cov,Clear_night_cov,Albedo_BSA_nir,Albedo_BSA_shortwave,Albedo_WSA_nir,Albedo_WSA_shortwave,prcp,srad,dayl,tmax,tmin,LST_Day_1km,LST_Night_1km,Y,M,D,W,H,S,v_component_of_wind_10m,u_component_of_wind_10m,surface_pressure,runoff_sum,total_evaporation_sum,snowfall_sum,snowmelt_sum,snow_depth,snow_density,snow_cover,dewpoint_temperature_2m,temperature_2m,Duration
9,9,4,1,1,-147.11632,66.86068,247,0.138743832,148.8747124,5148,2107,513,1602,235,353,1957,2000,215,213,212,210,0,286.290008544922,56928.9296875,8.65999984741211,-4.82000017166138,13561,13404,2003,4,21,0,0,0,-1.35533118247986,-0.104990005493164,97827.4534505208,8.97049903869629e-05,-0.000778996385633945,0.00025225430727005,0.00106509774923325,0.3087158203125,296.708318074544,99.990234375,266.278606414795,272.539705912272,1
7,7,2,4,5,-146.174716666667,67.5069166666667,437,0.376923288,141.4386329,-127,-147,4385,4275,4139,378,1996,2505,415,510,416,510,0,269.769989013672,58422.828125,5.90000009536743,-6.78999996185303,13548,13366,2003,4,23,0,0,0,-1.76518885294596,-1.80922508239746,94605.6720377604,0.000117227435112,-0.000825626775622368,2.16066837310791e-07,0.00101010128855705,0.3515625,280.324854532878,100,269.00247446696,273.243644714355,1
7,7,2,4,5,-144.0255,67.731,682,0.281088874,160.1169337,881,805,2628,3136,3418,453,2000,1991,349,394,349,394,0,254.119995117188,58617.53125,3.57999992370605,-7.55999994277954,13685,13374,2003,4,23,0,0,0,-1.97763188680013,-2.39670880635579,94628.1720377604,0.000164330005645752,-0.00071999616920948,2.66730785369873e-06,0.000580474734306335,0.276123046875,272.804346720378,100,267.660270690918,271.58275604248,1
8,8,4,1,1,-147.4675,66.9772,304,0.138743832,148.8747124,4476,1931,665,1743,237,708,1301,53,300,312,300,313,0.280000001192093,257.489990234375,54671.0703125,6.6100001335144,-5.51999998092651,13834,13572,2003,4,16,0,0,0,-0.648638407389323,-0.208487192789714,95569.7340494792,0.00011618435382843,-0.000491593033075333,5.80698251724243e-05,0.00052667036652565,0.482666015625,258.012354532878,100,268.554929097493,273.056610107422,1
9,9,4,1,1,-147.5453,66.9361,253,0.138743832,148.8747124,3360,1494,815,1640,364,538,2000,1979,277,283,273,283,0.200000002980232,249.309997558594,54671.0703125,7.19000005722046,-4.86999988555908,13701,13520,2003,4,16,0,0,0,-0.740516662597656,-0.374462127685547,96731.5673828125,0.000121027231216431,-0.000457532703876495,3.96221876144409e-05,0.00169816613197327,0.453165690104167,266.397445678711,100,269.062171936035,273.795054117839,1
1,1,7,1,1,-146.054,67.1762,332,0.376923288,141.4386329,5938,2542,439,1723,231,652,1263,2000,276,249,274,250,0,289.070007324219,54807.78125,9.07999992370605,-6.53999996185303,13744,13587,2003,4,16,0,0,0,-0.902015686035156,-0.245962778727214,96036.4840494792,0.00150260329246521,-0.000554401427507401,4.50015068054199e-06,0.00190497934818268,0.3494873046875,243.665349324544,99.994140625,268.79630279541,273.189666748047,1
9,9,4,1,1,-147.5577,66.9241,267,0.138743832,148.8747124,2851,1332,984,1769,393,288,1973,3841,213,203,211,202,0.209999993443489,249.479995727539,54671.0703125,7.15999984741211,-4.8600001335144,13709,13633,2003,4,16,0,0,0,-0.72631581624349,-0.397289276123047,96653.2340494792,0.000118210911750793,-0.000461913645267487,5.18709421157837e-05,0.00145601108670235,0.459187825520833,265.196924845378,100,269.071449279785,273.738657633464,1
9,9,4,1,1,-147.5362,66.9277,245,0.138743832,148.8747124,3704,1661,724,1576,413,627,2000,1026,256,277,256,277,0.140000000596046,248.910003662109,54671.0703125,7.3600001335144,-4.73999977111816,13707,13529,2003,4,16,0,0,0,-0.740516662597656,-0.374462127685547,96731.5673828125,0.000121027231216431,-0.000457532703876495,3.96221876144409e-05,0.00169816613197327,0.453165690104167,266.397445678711,100,269.062171936035,273.795054117839,1
1,1,7,1,1,-146.067,67.1644,330,0.376923288,141.4386329,5004,2074,525,1577,273,374,1992,68,248,215,244,213,0,288.720001220703,54807.78125,9.11999988555908,-6.48000001907349,13786,13585,2003,4,16,0,0,0,-0.902015686035156,-0.245962778727214,96036.4840494792,0.00150260329246521,-0.000554401427507401,4.50015068054199e-06,0.00190497934818268,0.3494873046875,243.665349324544,99.994140625,268.79630279541,273.189666748047,1
9,9,4,1,1,-147.561042857143,66.9036285714286,232,0.138743832,148.8747124,4318,1794,619,1560,289,549,130,3588,279,286,278,290,0.230000004172325,249.619995117188,54637.33984375,7.38000011444092,-4.63000011444092,13751,13630,2003,4,16,0,0,0,-0.72631581624349,-0.397289276123047,96653.2340494792,0.000118210911750793,-0.000461913645267487,5.18709421157837e-05,0.00145601108670235,0.459187825520833,265.196924845378,100,269.071449279785,273.738657633464,1
9,9,4,1,1,-146.03665,67.15935,321,0.376923288,141.4386329,4759,2041,571,1608,311,353,1992,68,176,156,174,156,0,289.119995117188,54807.78125,9.23999977111816,-6.44999980926514,13786,13585,2003,4,16,0,0,0,-0.91747792561849,-0.27200444539388,96443.4007161458,0.00189723074436188,-0.000536488369107246,3.59117984771729e-06,0.00235800445079803,0.340616861979167,246.352198282878,100,269.012530008952,273.351857503255,1
1,1,7,1,1,-145.9976,67.1459,297,0.284411388,176.6073941,4787,1815,509,1444,216,383,1815,2048,178,148,178,147,0,289.730010986328,54807.78125,9.48999977111816,-6.3600001335144,13788,13618,2003,4,16,0,0,0,-1.00862375895182,-0.38968022664388,97204.8173828125,0.00345128774642944,-0.000583890825510025,1.71363353729248e-06,0.00344335287809372,0.312296549479167,243.643864949544,99.9453125,269.307940165202,273.914927164714,1
8,8,4,1,1,-145.8183,67.1245,241,0.284411388,176.6073941,4614,1742,524,1422,224,779,1828,1959,177,164,175,154,0,293.440002441406,54773.328125,9.85000038146973,-6.34999990463257,13790,13480,2003,4,16,0,0,0,-1.01802317301432,-0.448070526123047,96966.4423828125,0.00350038707256317,-0.000604186207056046,8.49366188049316e-07,0.0034940093755722,0.29345703125,238.590805053711,99.998046875,269.069903055827,273.781056722005,1
8,8,4,1,1,-147.5152,66.8617,186,0.138743832,148.8747124,3524,1325,609,1272,323,528,2000,1946,260,270,259,270,0.189999997615814,245.860000610352,54603.78125,7.76999998092651,-4.32999992370605,13740,13471,2003,4,16,0,0,0,-0.740516662597656,-0.374462127685547,96731.5673828125,0.000121027231216431,-0.000457532703876495,3.96221876144409e-05,0.00169816613197327,0.453165690104167,266.397445678711,100,269.062171936035,273.795054117839,1
9,9,4,1,1,-147.529828571429,66.9394928571429,271,0.138743832,148.8747124,4281,1929,647,1616,392,484,2000,4000,264,263,260,261,0.200000002980232,249.309997558594,54671.0703125,7.19000005722046,-4.86999988555908,13729,13618,2003,4,16,0,0,0,-0.740516662597656,-0.374462127685547,96731.5673828125,0.000121027231216431,-0.000457532703876495,3.96221876144409e-05,0.00169816613197327,0.453165690104167,266.397445678711,100,269.062171936035,273.795054117839,1
9,9,4,1,1,-147.5021,66.8643,190,0.138743832,148.8747124,3985,1628,630,1465,323,594,1960,703,242,248,242,248,0.159999996423721,245.119995117188,54603.78125,7.80000019073486,-4.34000015258789,13741,13490,2003,4,16,0,0,0,-0.740516662597656,-0.374462127685547,96731.5673828125,0.000121027231216431,-0.000457532703876495,3.96221876144409e-05,0.00169816613197327,0.453165690104167,266.397445678711,100,269.062171936035,273.795054117839,1
9,9,4,1,1,-147.3537,66.8214,233,0.138743832,148.8747124,4051,1927,737,1741,419,369,1959,1812,306,331,297,323,0,250.139999389648,54603.78125,7.96000003814697,-4.30000019073486,13650,13514,2003,4,16,0,0,0,-0.846880594889323,-0.519400278727214,96790.3173828125,0.000127807259559631,-0.0005000289529562,1.40666961669922e-05,0.00232717767357826,0.409586588541667,264.858708699544,100,269.199297587077,274.154429117839,1
8,8,4,1,1,-148.14195,66.57175,149,0.266868065,102.6588706,4450,1960,614,1599,363,402,1769,1948,221,202,214,197,0.0799999982118607,237.619995117188,54438.6015625,7.80000019073486,-3.4300000667572,13522,13522,2003,4,16,0,0,0,-0.799354553222656,-0.854361216227214,96561.7340494792,0.000478506088256836,-0.000539787113666534,3.22014093399048e-05,0.0020049549639225,0.397013346354167,265.669581095378,99.998046875,269.415850321452,274.224741617839,1
1,1,7,1,1,-146.0403,67.1735,310,0.376923288,141.4386329,5296,2268,535,1740,223,527,1263,2000,245,215,244,215,0,289.640014648438,54807.78125,9.06999969482422,-6.57999992370605,13744,13587,2003,4,16,0,0,0,-0.91747792561849,-0.27200444539388,96443.4007161458,0.00189723074436188,-0.000536488369107246,3.59117984771729e-06,0.00235800445079803,0.340616861979167,246.352198282878,100,269.012530008952,273.351857503255,1
8,8,4,1,1,-145.7138,67.1468,256,0.284411388,176.6073941,5633,2014,367,1314,235,394,575,2000,165,142,159,138,0,296.320007324219,54773.328125,10.0699996948242,-6.46000003814697,13883,13535,2003,4,16,0,0,0,-1.01187896728516,-0.477123260498047,96814.9840494792,0.00340536236763,-0.000611487776041031,4.61935997009277e-07,0.00339870527386665,0.28662109375,236.600896199544,99.998046875,268.924802144368,273.693491617839,1
1,1,4,1,1,-147.4712,66.9863,415,0.138743832,148.8747124,5092,2190,532,1636,297,649,221,49,265,250,265,251,0.319999992847443,258.570007324219,54704.96875,6.48999977111816,-5.65999984741211,13771,13470,2003,4,16,0,0,0,-0.648638407389323,-0.208487192789714,95569.7340494792,0.00011618435382843,-0.000491593033075333,5.80698251724243e-05,0.00052667036652565,0.482666015625,258.012354532878,100,268.554929097493,273.056610107422,1
1,1,4,1,1,-145.8898,67.0882,290,0.284411388,176.6073941,4546,1822,541,1443,309,569,1552,2635,171,150,169,149,0,292.459991455078,54739.05859375,9.51000022888184,-6.32000017166138,13823,13490,2003,4,16,0,0,0,-1.02384185791016,-0.41922124226888,97117.4423828125,0.0035979151725769,-0.000596754252910614,1.23679637908936e-06,0.00359180942177773,0.30029296875,240.590154012044,99.998046875,269.215085347493,273.867808024089,1
1,1,7,1,1,-145.8276,67.0976,252,0.284411388,176.6073941,5549,2101,415,1450,217,408,1419,2114,179,147,174,144,0,292.329986572266,54773.328125,9.78999996185303,-6.30999994277954,13855,13481,2003,4,16,0,0,0,-1.01802317301432,-0.448070526123047,96966.4423828125,0.00350038707256317,-0.000604186207056046,8.49366188049316e-07,0.0034940093755722,0.29345703125,238.590805053711,99.998046875,269.069903055827,273.781056722005,1
9,9,4,1,1,-145.84465,67.1055,272,0.284411388,176.6073941,5421,2009,416,1401,219,489,180,1999,180,155,176,153,0,292.799987792969,54773.328125,9.64999961853027,-6.36999988555908,13855,13490,2003,4,16,0,0,0,-1.01802317301432,-0.448070526123047,96966.4423828125,0.00350038707256317,-0.000604186207056046,8.49366188049316e-07,0.0034940093755722,0.29345703125,238.590805053711,99.998046875,269.069903055827,273.781056722005,1
1,1,7,1,1,-146.0045,67.1476,295,0.376923288,141.4386329,4787,1815,509,1444,216,383,1815,2048,178,148,178,147,0,289.779998779297,54773.328125,9.5,-6.32999992370605,13788,13618,2003,4,16,0,0,0,-1.00862375895182,-0.38968022664388,97204.8173828125,0.00345128774642944,-0.000583890825510025,1.71363353729248e-06,0.00344335287809372,0.312296549479167,243.643864949544,99.9453125,269.307940165202,273.914927164714,1
9,9,4,1,1,-146.0263,67.1512,321,0.376923288,141.4386329,5979,2342,385,1530,216,383,1815,2048,178,148,178,147,0,289.109985351562,54807.78125,9.35999965667725,-6.3899998664856,13788,13618,2003,4,16,0,0,0,-1.00862375895182,-0.38968022664388,97204.8173828125,0.00345128774642944,-0.000583890825510025,1.71363353729248e-06,0.00344335287809372,0.312296549479167,243.643864949544,99.9453125,269.307940165202,273.914927164714,1
9,9,4,1,1,-146.048,67.1549,325,0.376923288,141.4386329,5305,2186,491,1601,247,424,795,1972,180,179,179,173,0,288.660003662109,54807.78125,9.21000003814697,-6.42999982833862,13773,13541,2003,4,16,0,0,0,-0.91747792561849,-0.27200444539388,96443.4007161458,0.00189723074436188,-0.000536488369107246,3.59117984771729e-06,0.00235800445079803,0.340616861979167,246.352198282878,100,269.012530008952,273.351857503255,1
8,8,4,1,1,-145.8212,67.1265,241,0.284411388,176.6073941,4721,1803,512,1428,240,719,890,2000,178,168,175,162,0,293.440002441406,54773.328125,9.85000038146973,-6.34999990463257,13648,13473,2003,4,16,0,0,0,-1.01802317301432,-0.448070526123047,96966.4423828125,0.00350038707256317,-0.000604186207056046,8.49366188049316e-07,0.0034940093755722,0.29345703125,238.590805053711,99.998046875,269.069903055827,273.781056722005,1
9,9,4,1,1,-145.9953,67.156,315,0.284411388,176.6073941,5397,2290,481,1609,291,343,1955,1991,233,195,230,195,0,289.619995117188,54807.78125,9.40999984741211,-6.40999984741211,13797,13592,2003,4,16,0,0,0,-0.91747792561849,-0.27200444539388,96443.4007161458,0.00189723074436188,-0.000536488369107246,3.59117984771729e-06,0.00235800445079803,0.340616861979167,246.352198282878,100,269.012530008952,273.351857503255,1
9,9,4,1,1,-146.0388,67.1633,323,0.376923288,141.4386329,5009,2056,513,1543,280,336,1843,2000,168,150,164,146,0,289.209991455078,54807.78125,9.14999961853027,-6.5,13764,13554,2003,4,16,0,0,0,-0.91747792561849,-0.27200444539388,96443.4007161458,0.00189723074436188,-0.000536488369107246,3.59117984771729e-06,0.00235800445079803,0.340616861979167,246.352198282878,100,269.012530008952,273.351857503255,1
1,1,7,1,1,-146.0605,67.1669,326,0.376923288,141.4386329,5481,2369,474,1624,311,319,1843,2000,181,160,172,151,0,288.720001220703,54807.78125,9.11999988555908,-6.48000001907349,13764,13554,2003,4,16,0,0,0,-0.902015686035156,-0.245962778727214,96036.4840494792,0.00150260329246521,-0.000554401427507401,4.50015068054199e-06,0.00190497934818268,0.3494873046875,243.665349324544,99.994140625,268.79630279541,273.189666748047,1
9,9,4,1,1,-147.5783,66.9141,238,0.138743832,148.8747124,4413,1933,612,1579,366,635,1972,2767,304,335,305,337,0.25,249.710006713867,54637.33984375,7.30999994277954,-4.67999982833862,13710,13637,2003,4,16,0,0,0,-0.72631581624349,-0.397289276123047,96653.2340494792,0.000118210911750793,-0.000461913645267487,5.18709421157837e-05,0.00145601108670235,0.459187825520833,265.196924845378,100,269.071449279785,273.738657633464,1
9,9,4,1,1,-147.5234,66.9365,271,0.138743832,148.8747124,3850,1734,689,1552,433,427,2000,534,305,286,295,284,0.159999996423721,251.660003662109,54671.0703125,7.17999982833862,-4.90999984741211,13716,13528,2003,4,16,0,0,0,-0.740516662597656,-0.374462127685547,96731.5673828125,0.000121027231216431,-0.000457532703876495,3.96221876144409e-05,0.00169816613197327,0.453165690104167,266.397445678711,100,269.062171936035,273.795054117839,1
1,1,7,1,1,-145.570661538462,67.1801538461538,330,0.284411388,176.6073941,5396,2159,464,1552,232,498,1900,2955,135,88,139,91,0,295.760009765625,66009.6328125,14.9300003051758,2.69000005722046,14154,13833,2003,5,9,0,0,0,-0.162182092666626,-1.15833727518717,97938.5289713542,3.56733798980713e-05,-0.000862427055835724,0,0.000687688589096069,0.00594075520833333,248.478825887044,6.172119140625,270.044609069824,280.159624099731,3
9,9,4,1,1,-146.977136585366,66.9908347560976,209,0.156772251,6.151312872,4873,1751,445,1291,251,981,2000,2000,131,91,135,94,0,285.679992675781,65760.640625,14.1599998474121,2.77999997138977,14305,13731,2003,5,9,0,0,0,-0.345755497614543,-1.00461006164551,98379.4039713542,0.000197440385818481,-0.000633008778095245,0,0.00451556965708733,0.043212890625,362.923812866211,43.603759765625,271.025728861491,279.256303787231,5
9,9,4,1,1,-146.089618181818,67.1335696969697,314,0.376923288,141.4386329,5555,1740,338,1183,143,327,2000,1140,127,83,130,85,0,259.769989013672,66430.3828125,12.9700002670288,2.95000004768372,14301,13831,2003,5,10,1,0,0,-0.515572110811869,-0.819597880045573,97975.6088867188,3.68207693099976e-05,-0.00108009576797485,0,0.00034535676240921,0.00174967447916667,264.915674845378,1.64388020833333,274.785577774048,283.245994567871,3
9,9,4,1,1,-141.659430434783,62.6331891304348,600,0.481182463,25.62659306,5119,2580,655,2029,353,1132,1994,1014,164,114,168,116,0,335.989990234375,61246.83984375,15.710000038147,2.35999989509583,14415,13737,2003,5,10,1,0,0,1.72645262877146,0.28216807047526,91963.6922200521,0.000361859798431396,-0.00111290626227856,1.7508864402771e-07,0.000148486346006393,0.00101725260416667,235.285792032878,1.085693359375,271.490818659465,281.590965270996,4
7,7,2,4,5,-147.493996969697,66.8268333333333,180,0.138743832,148.8747124,4441,1927,627,1629,319,1077,1275,774,126,93,131,96,0,262.570007324219,66006.8203125,13.2700004577637,3.5,14089,13607,2003,5,10,1,0,0,-0.633329272270203,-0.57916005452474,97463.4005533854,0.000174343585968018,-0.000857898965477943,0,0.00231093913316727,0.0108642578125,348.573226928711,10.8804524739583,275.151625951131,282.203432718913,3
8,8,4,1,1,-145.39487,67.25672,313,0.284411388,176.6073941,6154,2713,429,1802,230,651,1015,1973,136,91,141,94,0,259.709991455078,66604.7421875,12.8500003814697,2.63000011444092,14147,13631,2003,5,10,1,0,0,-0.337064623832703,-0.993873596191406,96308.3172200521,0.000113382935523987,-0.000900879502296448,0,0.00273343920707703,0.0159505208333333,283.331039428711,16.1525065104167,273.946547826131,281.809633890788,2
8,8,4,1,1,-147.731086363636,66.9193727272727,267,0.138743832,148.8747124,5862,2101,356,1365,200,731,1457,41,123,92,124,93,3.58999991416931,199.220001220703,66090.171875,12.4799995422363,2.88000011444092,13890,13822,2003,5,10,1,0,0,-0.671455899874369,-0.356422424316406,97199.3172200521,0.000668644905090332,-0.000433472916483879,0,0.00618869066238403,0.0406087239583333,397.789047241211,38.2381184895833,275.05209795634,280.688214619954,3
9,9,4,1,1,-147.787033333333,67.00895,620,0.416735768,172.8543979,6133,2191,336,1402,168,615,1356,4000,150,139,156,143,0,303.690002441406,66759.03125,9.18000030517578,-0.0900000035762787,14040,13719,2003,5,11,1,0,0,0.531249324480693,1.79255612691243,94694.884765625,0.00195759534835815,-0.000240678898990154,4.35858964920044e-07,0.00803063064813614,0.105794270833333,420.857081095378,94.6484375,272.016379674276,275.455159505208,1
8,8,4,1,1,-147.20112,66.79695,166,0.138743832,148.8747124,5176,2373,559,1759,330,985,1978,1965,126,90,129,92,0,290.769989013672,66411.9609375,12.7700004577637,1.91999995708466,14027,13855,2003,5,11,1,0,0,1.34289483229319,2.2402286529541,97330.259765625,0.000111252069473267,-0.00124610867351294,0,0.000717286020517349,0.00394694010416667,331.921208699544,4.16243489583333,273.991721471151,279.7705078125,3
9,9,4,1,1,-143.5265,64.0304,1042,0.109866239,292.181672,5254,2484,582,1871,319,987,924,2000,123,83,126,85,0,325.950012207031,63338.03125,12.7200002670288,1.11000001430511,14086,13538,2003,5,12,0,0,0,0.288733641306559,1.10899607340495,88105.4876302083,0.000416457653045654,-0.000968698412179947,0.00622604042291641,0.00250478461384773,0.0481770833333333,255.582015991211,47.0699869791667,271.634827295939,274.752047220866,1
8,8,4,1,1,-145.3753,67.2527,314,0.284411388,176.6073941,5764,1935,342,1273,173,397,140,1973,136,90,140,93,0,296.399993896484,66093.96875,14.8500003814697,2.53999996185303,14008,13631,2003,5,9,0,0,0,-0.130993127822876,-0.991914749145508,97367.6956380208,8.50111246109009e-05,-0.00068502314388752,0,0.00214097276329994,0.026123046875,283.225245157878,26.4569498697917,269.655937194824,279.54740079244,1
1,1,7,1,1,-145.3561,67.24575,313,0.284411388,176.6073941,4904,1619,441,1290,111,427,3986,2000,121,84,125,87,0,294.510009765625,66093.96875,15.1300001144409,2.77999997138977,13870,13641,2003,5,9,0,0,0,-0.162853479385376,-1.17750231424967,98229.7373046875,2.84016132354736e-05,-0.000885069370269775,0,0.000522460788488388,0.00472005208333333,235.896794637044,4.62540690104167,270.041679382324,280.361691157023,1
9,9,4,1,1,-147.013,67.0048,215,0.416735768,172.8543979,4566,1869,561,1504,301,1072,1955,1669,153,107,159,111,0,286.399993896484,65760.640625,14.1000003814697,2.73000001907349,14122,13789,2003,5,9,0,0,0,-0.345755497614543,-1.00461006164551,98379.4039713542,0.000197440385818481,-0.000633008778095245,0,0.00451556965708733,0.043212890625,362.923812866211,43.603759765625,271.025728861491,279.256303787231,1
8,8,4,1,1,-145.3739,67.257,315,0.284411388,176.6073941,5280,2436,592,1917,250,698,2871,1970,139,92,143,95,0,296.779998779297,66093.96875,14.8400001525879,2.51999998092651,13960,13627,2003,5,9,0,0,0,-0.130993127822876,-0.991914749145508,97367.6956380208,8.50111246109009e-05,-0.00068502314388752,0,0.00214097276329994,0.026123046875,283.225245157878,26.4569498697917,269.655937194824,279.54740079244,1
9,9,4,1,1,-143.4965,64.041,1037,0.109866239,292.181672,5635,2448,498,1784,219,983,2000,4000,155,100,167,106,0,266.480010986328,64830.9296875,8.81999969482422,-0.150000005960464,14323,13527,2003,5,16,0,0,0,-0.956668217976888,1.8924191792806,89885.0589192708,0.000366076827049255,-0.00104931741952896,0.000495787709951401,0.00116037577390671,0.0302327473958333,198.688786824544,30.13671875,268.345291773478,274.637280782064,1
8,8,4,1,1,-141.54584,62.60144,668,0.481182463,25.62659306,6966,2914,317,1773,158,554,1731,3999,129,88,138,93,1.33000004291534,316.950012207031,63538.16015625,12.3599996566772,-0.779999971389771,14264,13616,2003,5,17,1,0,0,-0.289273023605347,1.35639890034993,93932.69921875,0.000391662120819092,-0.00158903189003468,5.06266951560974e-06,0.00140464305877686,0.0166015625,151.867497762044,15.4540201822917,271.145355860392,278.064294179281,3
9,9,4,1,1,-141.81012,62.55932,672,0.481182463,25.62659306,5056,2379,610,1858,321,953,692,2000,173,117,184,122,0,392.390014648438,64113.73046875,14.210000038147,-1.22000002861023,14027,13605,2003,5,19,0,0,0,0.535670598347982,1.48685709635417,93206.1407877604,0.000395312905311584,-0.00160426087677479,0,0.000683203339576721,0.01025390625,153.497055053711,8.75301106770833,267.739937464396,277.849068959554,1
9,9,4,1,1,-141.66795,62.5452,654,0.481182463,25.62659306,5966,2631,436,1726,278,808,2479,3563,144,100,147,102,0,391.720001220703,64113.73046875,14.2600002288818,-1.19000005722046,14416,13554,2003,5,19,0,0,0,0.587021509806315,1.30135091145833,93804.1824544271,0.000440105795860291,-0.00180838070809841,0,0.000903122127056122,0.0122884114583333,155.072575887044,10.7749837239583,268.923368453979,278.166451772054,1
8,8,4,1,1,-141.58465,62.5986,598,0.481182463,25.62659306,5749,2186,394,1460,218,729,1969,2682,110,78,110,78,0,290.850006103516,63212.73046875,11.9399995803833,0.330000013113022,14279,13607,2003,5,16,0,0,0,-0.216067632039388,2.29492568969727,92838.2255859375,0.000414729118347168,-0.00144068710505962,5.14090061187744e-07,0.00174649804830551,0.0279134114583333,151.301417032878,26.71240234375,270.91161664327,277.177075703939,1
8,8,4,1,1,-141.5565,62.6171,588,0.481182463,25.62659306,6045,2497,398,1615,243,713,514,4000,128,87,134,90,0,291.420013427734,63212.73046875,12.0299997329712,0.379999995231628,14311,13623,2003,5,16,0,0,0,-0.216067632039388,2.29492568969727,92838.2255859375,0.000414729118347168,-0.00144068710505962,5.14090061187744e-07,0.00174649804830551,0.0279134114583333,151.301417032878,26.71240234375,270.91161664327,277.177075703939,1
10,10,1,6,6,-149.8928,70.2836,28,0.400005572,334.3824444,4182,1695,587,1431,334,1403,1636,4000,144,214,173,237,0,212.800003051758,86400,2.40000009536743,-2.21000003814697,13700,13454,2003,6,11,0,0,0,-2.29223887125651,-11.3204441070557,101418.508138021,0,-0.00188572332262993,1.27777457237244e-06,3.46451997756958e-07,-7.27919033709973e-24,186.277979532878,0.00252278645833333,270.713906606038,274.724305470784,1
8,8,4,1,1,-145.71345,64.0989,331,0.400005572,334.3824444,7477,3455,291,2016,171,571,1999,4000,168,106,179,114,0,364.559997558594,73002.171875,26.0100002288818,5.8899998664856,14923,14004,2003,6,29,1,0,1,-0.0406124591827393,-0.28282101949056,96279.8595377604,0.000247955322265625,-0.00274127256125212,0,0,-7.27919033709973e-24,100.014958699544,0,281.361676534017,290.327359517415,1
8,8,4,1,1,-145.7089,64.1091,327,0.400005572,334.3824444,7670,4136,315,2390,232,628,1950,4000,194,121,218,135,0,364.260009765625,73002.171875,26.0400009155273,5.90000009536743,15140,14039,2003,6,29,1,0,1,-0.0406124591827393,-0.28282101949056,96279.8595377604,0.000247955322265625,-0.00274127256125212,0,0,-7.27919033709973e-24,100.014958699544,0,281.361676534017,290.327359517415,1
7,7,2,1,5,-162.2525,67.7894,147,0.283461213,225.4395876,-310,-486,8672,8150,8738,340,2000,1140,562,686,554,681,0,117.099998474121,35086.55859375,-13.4399995803833,-21.6700000762939,12906,12859,2004,3,4,0,0,3,-1.83279871940613,-3.58971532185872,98117.8170572917,0.000150725245475769,-3.93250957131386e-05,3.67686152458191e-06,0,0.668863932291667,192.932927449544,99.802734375,248.535564422607,255.032379150391,1
7,7,2,1,5,-162.390275,67.73655,57,0.283461213,225.4395876,-280,-445,8951,8462,8797,446,2000,1918,664,810,632,762,0,123.900001525879,36548.2109375,-18.8999996185303,-27.0599994659424,12538,12367,2004,3,7,1,0,3,-2.13985991477966,-2.56412982940674,99067.2923177083,9.98973846435547e-05,-5.72763383388519e-06,0,0,0.590250651041667,193.205062866211,99.87109375,237.651165644328,244.284784952799,1
9,9,4,1,1,-148.109566666667,65.6139666666667,530,0.086400232,253.0087634,-139,-187,5835,5674,6391,392,2000,2000,438,519,389,476,0,183.589996337891,39348.08984375,-3.34999990463257,-15.0699996948242,13240,13126,2004,3,12,0,0,3,0.750516096750895,-1.19473203023275,95793.7989908854,0.00020134449005127,-5.73061406612396e-05,0,0,0.486409505208333,189.816390991211,100,261.175446192424,264.70812924703,2
9,9,4,1,1,-145.476973310225,65.2022819757366,601,0.576566741,72.06930934,117,160,5973,6115,5613,300,1998,1998,344,387,345,388,0,185.830001831055,39839.55859375,1.12999999523163,-16.7900009155273,13166,12754,2004,3,13,1,0,3,0.29600203037262,-1.01975504557292,93201.8253580729,0.000363811850547791,-6.95139169692993e-06,1.22189521789551e-06,0,0.5087890625,187.150049845378,99.93359375,258.987238566081,262.582852681478,35
9,9,4,1,1,-152.365583059418,65.6437402022756,184,0.017139103,338.7470069,308,393,5037,5358,5214,441,1976,2269,394,431,391,430,0,190.869995117188,41060.71875,-1.9099999666214,-14.8699998855591,13173,12519,2004,3,16,0,0,3,0.170607527097066,-0.609250545501709,97433.36328125,0.000420063734054565,-1.44317746162415e-05,3.20263206958771e-05,0,0.584798177083333,205.269841512044,99.99609375,259.963202794393,263.844055175781,45
7,7,2,1,5,-164.9515,65.3455,60,0.028382449,99.93139906,-139,-224,9257,9003,9385,2580,2000,98,657,779,632,760,0,166.529998779297,41511.140625,-15.3800001144409,-21.9099998474121,12565,12262,2004,3,17,0,0,3,-2.12480731805166,1.75692240397135,101066.005859375,0.000289902091026306,-0.000210264697670937,0.000265162438154221,0,0.505615234375,215.475245157878,99.802734375,253.277882258097,256.209215799967,1
7,7,2,1,5,-144.321843478261,65.9651652173913,174,0.30527467,71.14165227,-99,-156,8624,8454,7653,550,1997,2000,556,649,551,646,2.61999988555908,137.009994506836,41460.87890625,-3.66000008583069,-16.7800006866455,12911,11697,2004,3,17,0,0,3,-0.270274440447489,0.710006713867188,98943.4225260417,3.05026769638062e-05,-0.000112305395305157,0.00057610496878624,0,0.417439778645833,171.486638387044,99.884765625,259.146046320597,262.079658508301,17
